FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBtr0333677	10.4062	11.1257	7.0073	8.39937	10.9431	7.91375
FBtr0089154	0.084266	263.338	1.32067	0	81.2727	47.3406
FBtr0345283	351.012	176.977	388.306	419.377	341.889	371.751
FBtr0089170	1.76294	1.97024	1.60314	2.16956	1.56214	1.85076
FBtr0089173	151.717	109.638	129.407	143.387	109.871	123.506
FBtr0089171	16.06	11.5737	3.35875	9.77529	8.38491	3.73458
FBtr0089172	5.49898	8.57861	5.48245	7.43353	5.3267	7.63522
FBtr0300497	10.2107	10.5176	10.348	7.00668	7.37434	8.19803
FBtr0089175	4070.3	3483.13	3148.54	3338.18	3281.27	3672.68
FBtr0089176	28.3026	5.85799	13.3259	0.98171	0	21.0422
FBtr0308296	5.50606	2.29903	3.6259	4.35914	4.30322	2.43466
FBtr0089178	14.4018	11.5569	11.3243	15.9538	12.1157	14.4198
FBtr0308074	0.00222671	0.0117934	0.00120061	0.000633271	0.00120656	0.00438004
FBtr0306168	4.43497	2.6607	3.92782	2.38067	2.0985	2.7319
FBtr0089179	20.2668	17.1743	18.7687	18.9803	16.6086	18.9746
FBtr0308297	0.234917	0	0.31836	0.216081	0	0
FBtr0089184	4.78219	11.8164	5.53401	0.00459934	1.51208	0.00287255
FBtr0344897	2.67577	3.59831	3.87809	6.32972	8.06801	12.6526
FBtr0332858	20.8255	13.3717	17.9664	21.3266	16.8907	18.7592
FBtr0332859	10.0247	9.85968	11.4402	9.44882	10.242	8.5362
FBtr0089185	22.2355	29.2179	26.8774	24.3389	22.3413	23.3633
FBtr0339509	28.3733	18.0624	25.7459	32.4262	26.0241	29.4022
FBtr0089186	983.409	735.037	710.282	738.539	704.002	833.414
FBtr0344754	34.3354	11.9173	16.338	41.8601	21.9073	40.1098
FBtr0333672	8.64602	4.09174	3.38445	4.6843	4.61287	6.92868
FBtr0089192	41.096	26.957	23.1248	47.6068	35.84	57.1203
FBtr0333699	197.44	178.614	180.55	164.937	162.32	155.116
FBtr0089204	34.7173	19.211	24.1448	27.9185	20.6899	30.4143
FBtr0089205	14.5694	11.1959	13.1015	13.5818	12.7304	4.55704
FBtr0300992	25.6124	20.8265	21.0082	25.3524	20.897	37.3472
FBtr0300993	196.774	174.524	196.214	208.925	194.535	217.751
FBtr0344977	1.70914	0.569551	0.861746	0.8659	0.575556	1.29778
FBtr0089207	119.746	162.065	161.764	172.956	150.373	164.729
FBtr0089208	68.7461	15.4243	33.2379	47.0191	26.9159	36.7852
FBtr0333700	70.172	63.2593	68.4311	84.1121	60.8997	74.5349
FBtr0345193	1.59266	1.76027	1.83874	2.10314	1.95147	1.73298
FBtr0089209	46.4262	30.4509	29.9776	30.6259	33.6172	43.6642
FBtr0089210	46.2897	38.5909	40.8805	36.0152	37.9056	33.0841
FBtr0089211	19.4376	14.617	11.6362	13.4131	13.5281	4.79233
FBtr0089214	42.6451	22.2649	34.6135	48.2187	30.0022	45.8992
FBtr0309882	10.3788	15.2323	11.2862	8.87687	10.0449	8.00951
FBtr0345298	2.54952	0.956313	0	0	2.95136	0.991393
FBtr0089221	31.0804	26.0159	14.9918	15.4963	30.5333	20.9599
FBtr0344705	16.3031	0.484278	20.2093	21.142	8.9353	20.8921
FBtr0344706	1.40195	14.8073	5.57005	0	7.61818	3.00737
FBtr0089222	52.6149	36.5676	35.3611	29.4921	35.9519	31.5817
FBtr0301335	1.62309	2.28299	1.41431	2.12037	1.76436	0.897404
FBtr0301336	2.49081	1.10528	1.43164	1.42263	0.56883	1.1574
FBtr0334625	0.672644	0.22448	0.549633	0.675345	0.37822	0.376537
FBtr0089229	32.9667	47.4826	50.4484	35.2262	35.678	8.50104
FBtr0089233	11.4365	10.3503	9.65625	12.3786	13.8822	14.3528
FBtr0310651	4.30036	2.63877	3.56448	1.64961	0.00280493	8.74313
FBtr0334626	11.4063	12.4213	9.92347	18.5269	19.6769	30.483
FBtr0089243	126.386	101.903	111.718	122.731	96.964	124.243
FBtr0112904	11.9444	8.15863	9.9515	10.1831	8.73267	9.84762
FBtr0289951	2.05	1.13654	0.694803	1.55945	2.19811	1.50017
FBtr0300882	3.95445	21.5334	8.3766	0.408205	5.09336	0
FBtr0300884	22.783	7.64575	26.8133	4.19328	15.5456	5.88908
FBtr0300885	0.00277571	18.9469	2.21427	10.5798	0.014325	0.00196308
FBtr0300886	50.0833	22.6881	31.9122	46.2156	42.0298	59.3732
FBtr0089251	2.38906	2.14339	2.98625	2.08957	2.52342	2.6384
FBtr0089252	4.90097	1.52594	1.08729	1.77094	1.92149	1.86598
FBtr0100600	10.2601	7.35032	7.12106	7.53891	5.45324	7.6596
FBtr0334488	11.7365	13.4276	11.9905	11.816	11.0957	9.92549
FBtr0334489	8.4434	9.53297	9.51698	8.06625	7.4696	5.5202
FBtr0089254	31.2676	34.4083	37.6897	35.9653	30.411	27.8055
FBtr0089253	43.3027	27.4586	28.1518	38.7744	30.4912	43.3467
FBtr0300689	0	0.000618814	0.000103406	0	0.000308316	0
FBtr0300690	0.587396	0	0.442779	0.547656	0.000635836	0.944114
FBtr0330654	0.000471333	0.436672	0	0.00041918	0.704073	0.000513171
FBtr0089257	1.19663	2.99979	2.29192	1.83313	1.90207	3.00862
FBtr0089258	7.13297	6.22467	6.27383	5.49196	6.21904	5.01596
FBtr0089267	0.0592184	0	0	0	0	0.0634371
FBtr0089271	2.13829	2.30346	2.07749	2.18639	1.81336	1.67068
FBtr0089268	0.0949403	0.300741	0.62199	0.487544	0.205016	0.589604
FBtr0089269	11.2122	10.7121	11.8813	10.9185	7.3505	9.43483
FBtr0089270	0	0	0	0	0	0
FBtr0301863	0	0	0	0	0	0
FBtr0301864	0	0	0	0.0278421	0	0.0349089
FBtr0333484	0.80113	0.399843	0.338152	0.301613	0.114994	0.112266
FBtr0333485	56.4416	61.9215	56.7131	50.4204	54.5796	50.609
FBtr0347158	0	0	0	0	0.0109224	0.00922145
FBtr0347159	0	0	0	0	0.00189193	0.00736937
FBtr0089274	3.56204	3.08435	2.92115	1.7471	2.06617	1.71736
FBtr0089275	0	0	0	0	0	0
FBtr0289989	0.257299	0	0	0	0	0.205767
FBtr0332184	12.706	10.6351	10.5163	12.0947	11.0621	12.4096
FBtr0332185	6.1934	4.88325	6.45383	7.41742	6.24881	7.65733
FBtr0089276	0	0	0	0	1.40509e-05	1.54096e-05
FBtr0089277	0.00409114	0.00380257	0.00320547	0.00362908	0.00413631	0.00440254
FBtr0089278	0.00409114	0.00380257	0.00320547	0.00362908	0.00413631	0.00440254
FBtr0089279	1.7711	1.26619	1.3771	1.52612	1.24759	1.28855
FBtr0089287	0	0	0	0	0	0
FBtr0301526	0	0	0	0.0240097	0.0237699	0
FBtr0337061	0	0	0	0	0	0
FBtr0089291	2.42776	2.22398	2.47669	1.58573	1.53966	1.76914
FBtr0334799	0	0	3.41166e-05	0.000252541	0	7.13453e-05
FBtr0302504	0.000282804	0.000262716	0.000224112	0.000253297	0.000284445	0.0912188
FBtr0332999	0.14875	0.0452412	0.0393996	0.103954	0.114348	7.32591e-06
FBtr0089313	0.244732	1.381	0.223363	1.13234	0.789144	1.0554
FBtr0300009	0.919423	0.00292647	1.19295	0.000452749	0.111571	0.17684
FBtr0346136	0	0.434529	0	0.339306	0.17934	0.104351
FBtr0089314	14.0956	19.4068	10.0156	8.20832	14.2764	16.247
FBtr0089315	22.8642	23.6319	27.1581	30.5551	30.007	26.635
FBtr0347402	9.36045	4.08239	6.75888	3.08044	4.10725	4.94229
FBtr0089318	8.29291	7.06922	7.54476	9.83619	12.022	10.4153
FBtr0089321	144.242	119.371	112.093	110.318	142.054	121.665
FBtr0089322	4.79735	9.76629	10.7158	5.81245	11.8198	5.69824
FBtr0345350	0.729059	0.973692	1.2801	1.16532	0.164457	0.193339
FBtr0089323	0	0.283859	0	0	0	0
FBtr0089324	13.3368	10.0267	1.62277	17.448	13.3086	14.0098
FBtr0345352	5.59651	1.48958	1.37771	2.9194	7.48756	0.00018542
FBtr0300011	38.4413	26.4555	26.4611	24.7418	27.5572	29.2648
FBtr0089329	142.219	117.856	131.648	146.602	160.554	172.748
FBtr0089340	27.681	14.0638	21.1872	18.3547	16.7422	15.4141
FBtr0089341	0	0	0	0	0	0
FBtr0089339	28.7038	43.5266	26.162	23.9679	24.3839	24.0592
FBtr0089338	1.42346	0.324961	0.569143	0.333696	0	1.14095
FBtr0089376	0	0	0	0	0	0
FBtr0346114	27.6645	25.6322	30.4181	29.1331	26.8602	25.1785
FBtr0089378	0	0	0	0	0	0
FBtr0089379	0.00065337	7.52147e-05	0.000266073	0	5.15818e-05	0
FBtr0089380	0	0.364441	0.323196	0.00013303	0.732223	0.421092
FBtr0089381	0	0.000464748	0.000254435	0	0.000438588	0
FBtr0089382	0.701114	0.0703542	0.40831	0.523282	0.104796	0.261633
FBtr0339483	0	0	0	0	0	0
FBtr0089384	0	0	0	0	0.348838	0
FBtr0089385	17.1082	12.976	13.1013	13.4374	13.2781	15.4991
FBtr0089386	21.7357	26.004	14.6197	12.7025	19.0731	15.0541
FBtr0089383	4.4382	1.46278	3.47275	3.00378	1.5618	2.40224
FBtr0336922	3.47519	6.40022	3.46147	2.80216	7.48769	3.74403
FBtr0089388	0.37086	0.254797	0.147914	0.172878	0.0855781	0.09932
FBtr0290201	4.65743	3.38897	3.08277	4.0958	2.65252	4.67076
FBtr0089395	75.0767	52.7895	65.7706	63.4537	60.9951	55.3084
FBtr0089410	10.5666	6.88632	7.35366	5.73939	7.07796	8.76719
FBtr0089411	3.02069	4.55907	3.11864	3.87408	4.52871	2.61562
FBtr0114566	0.748924	0.119653	0.127595	0.400511	0.283025	1.45293
FBtr0089412	0	0	0	0	0	0
FBtr0089413	0.130242	0	0	0	0	0
FBtr0089414	0.36313	0.377002	0.0711331	0.0757132	0.159453	0.17035
FBtr0089415	0.878877	1.28846	1.00607	1.05854	1.29808	2.53702
FBtr0089416	0	0	0	0	0	0
FBtr0089417	0	0	0	0	0	0
FBtr0335026	2.51729	1.55555	0.0238593	0.695718	0.00560332	0.594488
FBtr0335027	30.105	25.3882	29.7105	34.6489	27.0815	26.5836
FBtr0089418	0	0	0	0.0302602	0	0
FBtr0089419	0.184522	0	0.0627589	0.0103614	0.100174	0
FBtr0345674	0.0191207	0.145453	0.0456237	0.0532085	0.0879763	0.0915882
FBtr0089420	17.4045	15.7529	14.1373	13.4888	14.334	11.3727
FBtr0346440	1.51885	0	0.63282	0.582851	0	2.5055
FBtr0346441	0.831654	0	0.662515	0.391808	0	0
FBtr0089425	2.20539	0	1.17492	1.37444	0	1.57947
FBtr0089422	1160.76	959.206	972.322	788.907	997.278	943.398
FBtr0089423	2.21855	0.768342	0.492009	0.945538	0.384412	1.28014
FBtr0339183	24.0263	13.2907	23.1309	41.481	22.6296	26.414
FBtr0089426	0.0546963	0.10021	0	0	0.0504859	0.0585928
FBtr0089427	2.4473	2.64702	2.51664	2.53821	2.61272	2.60059
FBtr0089430	2.79559	0.0268132	1.359	3.78365	5.35915	3.9289
FBtr0089431	5.12577	5.5396	4.59593	1.7317	0.00390224	0.0108764
FBtr0089432	6.83268	31.1991	12.3838	2.9212	10.998	8.85988
FBtr0089433	0	0	0	2.74734	0	0
FBtr0089434	37.904	24.5514	30.0767	29.061	29.2295	29.8442
FBtr0089428	30.3112	48.5567	40.7132	0	40.56	0
FBtr0089429	36.8818	0	0.0038968	47.2604	0.0351339	54.6898
FBtr0089437	0	0	0	0	0	0
FBtr0089435	115.039	91.6801	103.133	107.998	84.5545	117.342
FBtr0089436	15.3548	17.2617	8.33791	4.70425	28.2713	5.55022
FBtr0308091	21.3156	13.6507	12.3021	12.7961	9.98256	10.4163
FBtr0330656	1.17776	0.233861	0.495536	0.436452	0	0
FBtr0089445	0	0	0	0	0	0
FBtr0089450	0	0	0	0	0	0
FBtr0089451	18.9392	25.3714	29.4872	25.6672	15.4896	22.5385
FBtr0089449	6.08019	2.99253	4.03365	5.63747	4.5203	5.40145
FBtr0089447	0	0	0	0	0	0
FBtr0089448	0.00801673	1.61676	0.641064	0.0205702	1.1666	0
FBtr0089446	3.47613	2.66057	2.07256	3.60801	2.13654	3.33741
FBtr0113417	57.7663	34.6391	37.1112	47.5442	29.456	40.1481
FBtr0333161	107.414	89.3123	95.133	104.452	112.841	102.605
FBtr0089460	0	0	0	0	0	0
FBtr0089461	21.3525	26.771	24.6947	20.8286	21.314	22.8965
FBtr0089462	1.19244	0	0	0.00175785	1.25758	0.0014777
FBtr0089478	0	0	0	0	0.345412	0.61364
FBtr0089479	0.985344	1.00592	0.836809	1.11394	0.00057504	0.563035
FBtr0331561	0.0532751	0.000525872	0.387619	0.585089	1.07009	0
FBtr0089480	0	0	0	0	0	0
FBtr0089481	0	0.00347346	0	0	0.00745101	0
FBtr0089482	13.7696	17.3582	15.9245	13.4227	14.5749	15.8701
FBtr0344280	0	0.000863244	1.33754	1.29798	0	0.00218432
FBtr0344281	0	0	0	0	0	0
FBtr0344282	2.74341	0.770455	1.09099	1.12265	0.465583	0.537851
FBtr0089493	7.56657	2.74582	4.1467	0.485996	6.7508	6.74791
FBtr0333883	14.6585	26.5767	19.5256	16.8032	18.7023	14.5519
FBtr0089497	23.8095	14.4796	14.1485	7.94374	14.788	11.6312
FBtr0089498	4.94874	3.39019	3.04791	2.12467	2.69026	2.54077
FBtr0089496	13.9307	17.0019	11.9159	10.8616	10.4226	13.9012
FBtr0335205	84.2765	85.3751	66.9003	47.1739	70.6547	74.9803
FBtr0089503	3.23649	2.35113	0.42615	0	0	0
FBtr0089504	2.53747	0	1.21663	1.85942	1.96504	3.52589
FBtr0089505	0.598572	1.33476	2.10899	0.945813	2.16205	1.51066
FBtr0344995	0.204835	1.28987	0.000759278	1.29843	1.93831	1.01193
FBtr0306253	0.00216788	0.013883	0	0.000530673	0.0186249	0.00444274
FBtr0089506	0	0	0	0	0	0
FBtr0089507	1.36385	0.298249	0.929713	0.116744	0.260824	0.121904
FBtr0089508	0.0652675	0.128735	0	0	0	0
FBtr0306057	24.2279	22.8909	22.5174	23.0872	21.4275	23.722
FBtr0332850	0.467575	0	0.118591	0.425321	0	0
FBtr0332851	1.57883	1.30007	0.709523	0.363602	0.513286	0.633369
FBtr0089511	0	0	0	0	0	0
FBtr0089509	0	0	0	0	0	0
FBtr0089513	30.3336	39.0308	27.6088	18.6272	17.2789	18.043
FBtr0089514	0	0	0	0	0	0
FBtr0089515	10.3937	34.6029	20.2511	6.75446	13.4514	9.13784
FBtr0089516	41.8392	33.0025	31.1119	17.6813	16.2087	12.4127
FBtr0089510	0	0	0	0	0	0
FBtr0089512	42.4955	46.4723	40.7365	30.7969	25.3001	27.0558
FBtr0300191	2.62795	7.60293	4.06954	2.0106	1.84426	1.27132
FBtr0333324	412.651	435.234	426.491	409.879	430.112	438.678
FBtr0333325	1.27102	0.833923	1.08512	0.628382	1.26264	1.3896
FBtr0089520	22.5195	26.9337	24.2542	17.9465	17.6957	17.7365
FBtr0089517	91.0673	94.064	89.3389	81.163	105.265	93.6723
FBtr0089518	77.3064	76.2578	91.6477	94.8144	80.2815	105.194
FBtr0089519	119.198	111.267	126.54	133.291	94.6084	105.373
FBtr0336797	0	0	0	0	0	0
FBtr0336798	27.8845	27.4084	24.0858	29.4205	26.8483	26.2964
FBtr0301477	2.57542	3.28868	3.94799	2.78581	2.8335	3.72881
FBtr0301478	0	0.504891	0	0	0	0
FBtr0330046	18.7793	10.3805	13.211	19.347	13.0036	17.189
FBtr0306350	3.80549	3.17391	3.57529	3.09965	2.32158	3.62743
FBtr0306351	31.6886	38.0646	27.677	26.0086	31.3156	30.3223
FBtr0089524	0.0197948	0	0.00789493	0	0	0
FBtr0321258	0.0197053	0	0.00785925	0	0	0
FBtr0089525	0	0.0927087	0	0	0	0
FBtr0333216	0	0	0	0	0	0
FBtr0089526	0	0	0	0	0	0
FBtr0089527	0	1.0075	1.17675	1.79529	1.54325	0.588298
FBtr0334070	23.7754	26.2364	30.0626	26.0899	24.2152	21.3453
FBtr0334071	0.000458899	0.434269	0.00159696	0.977934	0.000841937	0.000860849
FBtr0089545	0.0522373	0	0	0.146104	0.0482162	0.167876
FBtr0089546	10.417	11.3551	11.7678	14.839	12.1666	10.224
FBtr0089547	0	0	0	0.0555876	0	0
FBtr0089548	31.2368	30.1733	31.0331	34.0713	29.7955	31.9069
FBtr0089549	9.20552	7.82073	8.9222	9.34373	9.68465	13.9702
FBtr0089550	6.26193	4.86653	5.2114	4.08875	4.96613	4.77069
FBtr0301142	0.489083	13.6131	5.89468	0.680664	9.84757	6.59145
FBtr0340279	20.8074	21.367	22.8651	24.1518	18.9708	18.379
FBtr0089553	24.0482	24.1305	23.7824	18.9382	28.8501	21.3391
FBtr0089556	0.0312357	0.0858412	0.249161	0.0873641	0.0288313	0.100383
FBtr0089557	0.0837956	0.255872	0.356491	0.23437	0.206254	0.149609
FBtr0089558	0.142102	0	0	0.264966	0	0
FBtr0089559	26.098	29.0735	23.3418	26.8599	25.7451	27.5581
FBtr0340276	2.58603	0.00134835	2.1249	0.000813048	1.71932	0.0005175
FBtr0089560	2.54364	2.38649	2.02901	3.49981	2.55611	2.04363
FBtr0089568	0	0	0	0	0	0
FBtr0089567	4.84247	1.19973	1.8347	3.22699	2.73958	4.75172
FBtr0089561	0.00665464	0	0	0	0.00257186	0.0929849
FBtr0089562	82.8207	80.8806	92.1044	69.8488	84.2221	74.6559
FBtr0089563	0	0	0	0	0	0
FBtr0089564	15.4272	18.8465	15.6938	13.6425	12.2647	15.3961
FBtr0089565	132.748	63.2011	69.3494	120.835	67.6144	88.1378
FBtr0089566	17.124	4.24651	8.73593	11.9333	9.77832	15.9419
FBtr0301154	0	0	0	0	0	0
FBtr0301156	7.88841	9.31752	7.9376	5.56709	6.57591	5.22082
FBtr0301157	0.00271608	0	0	0	0	0.0873734
FBtr0301158	0.837394	3.24441	0.850315	1.39696	1.20787	2.4663
FBtr0089571	0.00186055	1.13984	0.00233213	1.42924	0.00050974	1.6862
FBtr0089569	13.4927	9.82871	7.34721	8.60046	9.54252	7.41161
FBtr0089570	3.91865	2.70724	4.24542	0.00337052	3.2209	1.46503
FBtr0331575	8.35457	4.58993	7.70199	14.82	3.95175	9.23024
FBtr0089572	0.000701782	0.00240719	0.000975811	0.00191232	0.00113653	0.00495232
FBtr0089573	7.25549	11.9235	9.67544	5.5583	7.6213	3.56032
FBtr0301171	4.04039	0.000375212	1.03791	1.53975	4.60278	4.9268
FBtr0089574	4.59159	4.44606	3.59299	3.36927	3.83526	2.69314
FBtr0089576	3.14547	4.21748	6.65297	3.11306	3.55739	2.73926
FBtr0308352	7.24301	4.92088	2.9863	4.17919	5.78996	4.79023
FBtr0089577	0.114166	0.261457	0.212492	0.195137	0.245882	0.142682
FBtr0089578	17.1272	19.8239	18.5391	15.5363	17.7315	22.4176
FBtr0089584	0.136026	0.0996862	0.195309	0.101455	0.251111	0.204003
FBtr0089585	12.2995	11.2671	10.9621	11.7873	11.7333	12.2925
FBtr0345120	0	0	0	0	0	0
FBtr0089595	0.000586293	13.1779	3.44802	0	0.814982	0.0100861
FBtr0089596	0.442072	0	0.488579	0	0	0
FBtr0310477	2.19149	0.782081	2.45863	0.269219	1.17262	0.86156
FBtr0332727	15.735	0.130197	7.7487	13.7966	14.572	12.3397
FBtr0332728	0.707083	0	0	0.38904	0	0.818979
FBtr0089597	0.0421368	0.0394933	4.65969	9.94414e-05	4.54503	0.045577
FBtr0089598	2.002	4.46494	2.95621	7.07239	1.95117	0
FBtr0331859	5.05139	3.37956	0.0484006	0.00029009	0.885098	6.18882
FBtr0089600	2.52845	3.0665	2.97922	2.46252	2.7532	2.2192
FBtr0342842	0.000517728	0.00152484	0.00129297	0.00145613	0.00167486	0.00178361
FBtr0089606	32.8266	27.394	19.9619	17.1761	21.2707	13.4988
FBtr0331576	8.13739	8.64193	15.8776	10.1397	11.7214	10.165
FBtr0089607	109.953	131.424	89.4369	79.6127	101.327	52.0457
FBtr0336802	99.781	67.6402	118.099	199.507	107.507	159.229
FBtr0089622	85.7809	103.257	99.3334	71.3335	94.5016	71.7876
FBtr0089624	2.78448	0.468578	2.45247	1.1345	0.59886	0
FBtr0089625	8.86251	7.63803	7.36222	8.11354	6.67701	7.93226
FBtr0089626	7.82719	6.21325	5.60058	4.22561	5.66292	6.06627
FBtr0089627	0	0.000370689	0	0	0	0
FBtr0301643	1.0215	0.632976	0.702883	0.52506	1.06979	0.768788
FBtr0301644	0.49905	0.910518	0.599954	0.739243	0	0.404434
FBtr0089628	10.6054	12.706	14.7209	13.0841	10.1445	8.94702
FBtr0343117	0.600152	0	0	0.559361	0	0.643383
FBtr0332042	3.31921	1.00985	2.11253	2.91274	2.13801	3.58814
FBtr0300887	6.48251	5.12855	6.95832	2.91585	4.8858	2.28442
FBtr0300888	0	0	0	0	8.41755e-05	0
FBtr0300889	1.5447	2.78072	1.37233	3.56501	1.99488	4.95752
FBtr0089630	0	0	0	0	0	0
FBtr0089633	0.509879	0.707045	0	0	0.0870429	0.25828
FBtr0089631	0	0	0.00888737	0.00993439	0	0
FBtr0089632	0.732066	0	0.17445	0.251208	0.657445	0.784491
FBtr0347062	0	0	0.404587	0.157439	0	0
FBtr0089640	0	0	0	0	0	0
FBtr0089636	0	6.07239	3.10899	0	4.14491	4.63381
FBtr0344708	2.86581	0	1.65353	0.987266	0	1.78476
FBtr0344709	25.109	14.335	18.7182	19.0646	16.1543	15.3256
FBtr0344710	1.2464	0.631253	0.624271	0.497468	0.738466	0.374279
FBtr0344711	29.9493	24.9417	24.0563	26.9578	23.4245	28.7758
FBtr0344712	0	0	0	0	0	0
FBtr0089641	0	0	0.0435435	0	0	0
FBtr0343159	1.09833	1.03253	1.12965	0.898626	0.818883	0.615782
FBtr0343160	34.4093	28.8041	30.6446	34.5546	30.8433	36.5231
FBtr0089642	0.00135759	0.000128701	0	0	0.000223644	0
FBtr0089643	3.765	3.68613	1.11417	0.490331	2.09598	1.57478
FBtr0339682	6.0913	4.99708	6.27836	8.05589	6.29605	5.98974
FBtr0089644	2.55638	1.02446	1.43376	1.97377	1.62217	1.62601
FBtr0089645	0.000137979	0.000128803	0.000107665	4.03523e-05	0.000137674	6.35171e-05
FBtr0089648	0	0	0	0	0	0
FBtr0089649	35.4053	36.9076	38.1148	46.4967	40.1714	40.1925
FBtr0336835	1.25097	1.92157	1.9441	1.78645	0.00620626	0.736139
FBtr0304887	6.78457	3.6575	4.28534	6.14228	3.23391	4.78927
FBtr0472669	1.79819	1.34364	2.03151	0.794477	1.67753	1.69743
FBtr0089655	0	0	0	1.35638	0	1.58018
FBtr0089656	21.5465	30.9509	31.8782	29.369	32.7204	25.7341
FBtr0342608	0	0.000898388	0	0.000871147	0	1.67411
FBtr0346427	0	0	0	0	0	0
FBtr0305089	0	0	0	0	0	0
FBtr0089660	0	0	0	0	0	0
FBtr0089661	86.7381	94.4243	81.6737	72.8541	84.4356	85.1747
FBtr0089657	0	0	0	0	0	0
FBtr0089658	72.7041	61.3053	56.9352	55.7065	57.8188	52.2299
FBtr0089663	0	0	0	0	0	0
FBtr0089659	6.26192	7.24926	10.5637	9.13841	11.8998	14.5559
FBtr0301955	0	0	0	0.0747538	0	0
FBtr0302902	0	0	0	0	0	0
FBtr0302903	0	0	0	0	0	0
FBtr0308199	1.43788	1.54732	1.23423	1.29104	1.04351	1.65416
FBtr0308200	0.327872	0.724498	0.991362	0.145788	0.615334	0.619193
FBtr0332299	0	0	0	0	0	0
FBtr0346703	0	0	0	0	0	0
FBtr0346705	5.78732	5.29207	6.01108	5.79704	5.19225	5.04267
FBtr0346706	0.292453	0.110332	0.177878	0.0575354	0.0517002	0.355427
FBtr0301492	0	0	0	0	0	0
FBtr0333219	10.0765	12.7502	11.8546	10.4828	10.5915	10.0317
FBtr0331687	0.00537942	0.004451	0	0	0.00499099	0.00529586
FBtr0331688	0.0301436	0.0932639	0	0	0.0606299	0.0708666
FBtr0113177	0.489461	0.0747292	0.0650722	0.45633	0.150595	0.262165
FBtr0445839	0	0	0	0	0	0
FBtr0089670	0	0.000860594	0	0	0	0
FBtr0089671	0.115453	0	0.169082	0.12565	0.177796	0.123678
FBtr0089668	3.17524e-06	0.168741	0	2.37496e-06	2.30992e-06	3.40144e-06
FBtr0089669	0.000345359	0	0.000272765	0.000305652	0.000351711	0.000369963
FBtr0089673	0.000813139	0.000392495	0.000489497	0.0188861	0.000549577	0.00109242
FBtr0340243	8.63221	7.18459	7.11862	4.14964	6.78252	7.49799
FBtr0340244	0.931654	0.654891	0	2.45015	7.28718e-05	8.77814e-05
FBtr0089674	0	0	0	0	0	0
FBtr0089679	6.78291	8.56341	7.71282	7.2581	7.17441	8.32818
FBtr0089678	0	0	0	0	0	0
FBtr0301583	0	0	0.140716	0.150284	0.135418	0
FBtr0346608	3.66138	3.48031	2.3098	0.889509	3.84955	1.89974
FBtr0089686	22.4086	18.8956	20.5602	13.897	22.1944	15.973
FBtr0089685	0	0	0.220054	0.262322	0	0
FBtr0114453	29.8452	21.844	24.2673	34.5706	16.8747	29.7069
FBtr0089687	0.139019	0	0.565804	0.289375	0	0.266182
FBtr0089688	0	0.199026	0.570777	0	0.16383	0
FBtr0309258	1.6652	1.65961	1.24139	2.6342	1.88511	2.02546
FBtr0347183	1.12971	0.921776	0.866674	0.782733	0.792031	0.899374
FBtr0301722	0	0	0	0	0	0
FBtr0301723	0	0	0	0	0	0
FBtr0301724	0	0	0	0	0	0
FBtr0339639	0	0	0	0	0	0
FBtr0089694	3.22601	1.78684	1.43629	2.30815	1.86968	2.08954
FBtr0089695	0	0	0	0.109798	0	0
FBtr0089699	0	0	0	0	0	0
FBtr0343734	0	0	0	0	0	0
FBtr0089702	0	0.0008396	0	0	2.71484	0.00287935
FBtr0310052	4.11679	8.69498	4.1226	5.20494	4.41135	3.89854
FBtr0346182	8.11459	4.21242	8.37637	5.02119	6.42932	5.16603
FBtr0089708	0.666118	0.57347	0.743379	0.38493	0.456944	0.173189
FBtr0089709	14.1966	4.26311	7.8249	6.49468	5.19911	3.99103
FBtr0089706	3.81987	5.35544	5.17114	1.27453	3.48843	3.38117
FBtr0089704	16.7141	17.1102	10.2848	18.4965	15.7894	12.6989
FBtr0089703	4.4904	3.63285	5.59762	5.04357	5.01563	7.95478
FBtr0089711	45.0516	32.1482	33.9006	43.3795	39.2455	47.865
FBtr0089707	9.22275	6.74049	7.9472	11.7757	5.71457	6.01407
FBtr0089705	9.56494	7.09054	15.9615	8.28218	7.51427	10.4613
FBtr0089710	0	2.68201	0.002451	0	0.0551618	0
FBtr0089712	5.56323	5.3384	4.65384	3.70378	2.52704	2.75092
FBtr0303415	0.0881456	0	0	0	0	0
FBtr0339819	0	0	0	0.0871661	0	0
FBtr0339820	9.77769	8.07575	9.04919	8.13836	10.3964	10.0014
FBtr0089713	0.209467	0.575607	0.835388	1.75002	1.16039	0.897548
FBtr0089714	2.39857	1.45574	1.60094	0.187759	1.19527	1.49261
FBtr0307518	0	0	0	0	0	0.000257556
FBtr0089717	3.20816	3.4929	2.49186	3.04313	2.32524	3.78234
FBtr0089715	0.134935	0.131697	0	0.0858013	0	0.0351752
FBtr0089716	1.52344	1.72778	1.20329	1.33708	1.43214	1.39659
FBtr0334554	9.17028	11.7219	12.8603	10.3474	14.423	13.2746
FBtr0304603	26.3305	36.1943	38.7427	38.2402	39.7616	35.8887
FBtr0304604	16.429	16.38	16.3636	18.6985	20.8039	20.9993
FBtr0304605	0	0	0	0	0	0
FBtr0304606	0	0	0	0	0	0
FBtr0304607	0	0	0	0	0	0
FBtr0304608	13.2002	23.8081	22.8779	17.5428	16.3902	17.9104
